Path: Assets/Logs/Main Camera_log_6-8_10-45-16.txt
Log Speed: 30
(-0.64, 0.71, -5.06), (359.55, 187.82, 2.23),0,
(-0.64, 0.71, -5.06), (359.55, 187.81, 2.23),1,
(-0.64, 0.71, -5.06), (359.55, 187.81, 2.23),2,
(-0.64, 0.71, -5.06), (359.54, 187.80, 2.23),3,
(-0.64, 0.71, -5.06), (359.55, 187.80, 2.23),4,
(-0.64, 0.71, -5.06), (359.54, 187.79, 2.20),5,
(-0.64, 0.71, -5.06), (359.55, 187.78, 2.20),6,
(-0.64, 0.71, -5.06), (359.53, 187.79, 2.19),7,
(-0.64, 0.71, -5.06), (359.53, 187.79, 2.20),8,
(-0.64, 0.71, -5.06), (359.55, 187.78, 2.20),9,
(-0.64, 0.71, -5.06), (359.54, 187.77, 2.18),10,
(-0.64, 0.71, -5.06), (359.54, 187.76, 2.18),11,
(-0.64, 0.71, -5.06), (359.54, 187.76, 2.18),12,
(-0.64, 0.71, -5.06), (359.54, 187.75, 2.17),13,
(-0.64, 0.71, -5.06), (359.53, 187.74, 2.16),14,
(-0.64, 0.71, -5.06), (359.54, 187.74, 2.16),15,
(-0.64, 0.71, -5.06), (359.53, 187.74, 2.16),16,
(-0.64, 0.71, -5.06), (359.53, 187.73, 2.15),17,
(-0.64, 0.71, -5.06), (359.53, 187.72, 2.15),18,
(-0.63, 0.71, -5.06), (359.51, 187.73, 2.13),19,
(-0.63, 0.71, -5.06), (359.51, 187.72, 2.13),20,
(-0.63, 0.71, -5.06), (359.50, 187.72, 2.13),21,
(-0.63, 0.72, -5.06), (359.49, 187.72, 2.12),22,
(-0.63, 0.72, -5.06), (359.49, 187.72, 2.12),23,
(-0.63, 0.71, -5.06), (359.52, 187.72, 2.14),24,
(-0.63, 0.71, -5.06), (359.51, 187.72, 2.14),25,
(-0.63, 0.71, -5.06), (359.50, 187.72, 2.13),26,
(-0.63, 0.72, -5.06), (359.49, 187.72, 2.12),27,
(-0.63, 0.72, -5.06), (359.49, 187.71, 2.11),28,
(-0.63, 0.72, -5.06), (359.47, 187.71, 2.10),29,
(-0.63, 0.72, -5.06), (359.47, 187.70, 2.10),30,
(-0.63, 0.72, -5.06), (359.44, 187.68, 2.07),31,
(-0.63, 0.72, -5.06), (359.46, 187.67, 2.07),32,
(-0.63, 0.72, -5.06), (359.46, 187.67, 2.07),33,
(-0.63, 0.72, -5.06), (359.45, 187.67, 2.06),34,
(-0.63, 0.72, -5.06), (359.45, 187.67, 2.06),35,
(-0.63, 0.72, -5.06), (359.44, 187.67, 2.05),36,
(-0.63, 0.72, -5.06), (359.43, 187.67, 2.03),37,
(-0.63, 0.72, -5.06), (359.42, 187.67, 2.04),38,
(-0.63, 0.72, -5.06), (359.42, 187.67, 2.04),39,
(-0.63, 0.72, -5.06), (359.42, 187.65, 2.03),40,
(-0.63, 0.72, -5.06), (359.41, 187.65, 2.02),41,
(-0.63, 0.72, -5.06), (359.41, 187.64, 2.02),42,
(-0.63, 0.72, -5.06), (359.40, 187.63, 2.01),43,
(-0.63, 0.72, -5.06), (359.41, 187.63, 2.01),44,
(-0.63, 0.72, -5.06), (359.40, 187.63, 2.00),45,
(-0.63, 0.72, -5.06), (359.39, 187.62, 1.99),46,
(-0.63, 0.72, -5.06), (359.39, 187.61, 1.99),47,
(-0.63, 0.72, -5.06), (359.39, 187.60, 1.98),48,
(-0.63, 0.72, -5.06), (359.38, 187.61, 1.98),49,
(-0.63, 0.72, -5.06), (359.38, 187.60, 1.98),50,
(-0.63, 0.72, -5.06), (359.38, 187.59, 1.97),51,
(-0.63, 0.72, -5.06), (359.37, 187.59, 1.97),52,
(-0.63, 0.72, -5.06), (359.36, 187.59, 1.96),53,
(-0.63, 0.72, -5.06), (359.35, 187.59, 1.96),54,
(-0.63, 0.72, -5.06), (359.36, 187.59, 1.95),55,
(-0.63, 0.72, -5.06), (359.37, 187.59, 1.95),56,
(-0.63, 0.72, -5.06), (359.34, 187.59, 1.94),57,
(-0.63, 0.72, -5.06), (359.37, 187.58, 1.94),58,
(-0.63, 0.72, -5.06), (359.36, 187.58, 1.94),59,
(-0.63, 0.72, -5.06), (359.36, 187.58, 1.94),60,
(-0.63, 0.72, -5.06), (359.37, 187.57, 1.93),61,
(-0.63, 0.72, -5.06), (359.33, 187.57, 1.92),62,
(-0.63, 0.72, -5.06), (359.37, 187.56, 1.93),63,
(-0.63, 0.72, -5.06), (359.31, 187.56, 1.92),64,
(-0.63, 0.71, -5.06), (359.49, 187.85, 2.17),65,
(-0.63, 0.71, -5.06), (359.37, 187.83, 2.14),66,
