Path: Assets/Logs/Main Camera_log_6-8_10-44-21.txt
Log Speed: 30
(-0.67, 0.69, -5.06), (0.24, 188.57, 3.16),0,
(-0.67, 0.69, -5.06), (0.20, 188.51, 3.12),1,
(-0.67, 0.70, -5.06), (0.19, 188.46, 3.10),2,
(-0.67, 0.70, -5.06), (0.20, 188.44, 3.07),3,
(-0.67, 0.70, -5.06), (0.22, 188.41, 3.06),4,
(-0.67, 0.70, -5.06), (0.23, 188.37, 3.04),5,
(-0.67, 0.70, -5.06), (0.25, 188.35, 3.04),6,
(-0.67, 0.70, -5.06), (0.26, 188.34, 3.03),7,
(-0.67, 0.70, -5.06), (0.26, 188.32, 3.02),8,
(-0.66, 0.69, -5.07), (0.49, 188.63, 3.22),9,
(-0.67, 0.69, -5.06), (0.31, 188.57, 3.18),10,
(-0.67, 0.69, -5.06), (0.21, 188.53, 3.15),11,
(-0.67, 0.69, -5.06), (0.19, 188.49, 3.13),12,
(-0.67, 0.69, -5.06), (0.19, 188.45, 3.12),13,
(-0.67, 0.70, -5.06), (0.20, 188.42, 3.10),14,
(-0.67, 0.70, -5.06), (0.22, 188.40, 3.08),15,
(-0.67, 0.70, -5.06), (0.27, 188.34, 3.05),16,
(-0.67, 0.69, -5.07), (0.47, 188.64, 3.26),17,
(-0.66, 0.68, -5.08), (0.62, 188.94, 3.47),18,
(-0.67, 0.68, -5.07), (0.38, 188.88, 3.42),19,
(-0.67, 0.69, -5.06), (0.21, 188.78, 3.36),20,
(-0.67, 0.69, -5.06), (0.15, 188.75, 3.32),21,
(-0.67, 0.70, -5.06), (0.27, 188.34, 3.05),22,
(-0.67, 0.70, -5.06), (0.27, 188.33, 3.04),23,
(-0.66, 0.68, -5.07), (0.56, 188.88, 3.45),24,
(-0.67, 0.69, -5.06), (0.22, 188.80, 3.36),25,
(-0.67, 0.69, -5.06), (0.11, 188.72, 3.31),26,
(-0.67, 0.69, -5.06), (0.13, 188.69, 3.29),27,
(-0.67, 0.69, -5.06), (0.28, 188.50, 3.22),28,
(-0.67, 0.69, -5.06), (0.30, 188.47, 3.20),29,
(-0.67, 0.69, -5.06), (0.31, 188.44, 3.18),30,
(-0.67, 0.69, -5.06), (0.31, 188.44, 3.16),31,
(-0.67, 0.69, -5.06), (0.31, 188.42, 3.14),32,
(-0.67, 0.69, -5.06), (0.33, 188.41, 3.13),33,
(-0.67, 0.69, -5.06), (0.33, 188.39, 3.11),34,
(-0.67, 0.69, -5.06), (0.34, 188.37, 3.09),35,
(-0.67, 0.69, -5.06), (0.33, 188.36, 3.08),36,
(-0.67, 0.69, -5.06), (0.34, 188.34, 3.06),37,
(-0.67, 0.69, -5.06), (0.34, 188.34, 3.05),38,
(-0.67, 0.69, -5.06), (0.44, 188.65, 3.27),39,
(-0.67, 0.69, -5.06), (0.32, 188.60, 3.23),40,
(-0.67, 0.69, -5.06), (0.25, 188.55, 3.20),41,
(-0.67, 0.69, -5.06), (0.26, 188.50, 3.16),42,
(-0.67, 0.69, -5.06), (0.28, 188.48, 3.15),43,
(-0.67, 0.69, -5.06), (0.31, 188.46, 3.14),44,
(-0.67, 0.69, -5.06), (0.33, 188.44, 3.13),45,
(-0.67, 0.69, -5.06), (0.35, 188.43, 3.13),46,
(-0.67, 0.69, -5.06), (0.35, 188.41, 3.12),47,
(-0.67, 0.69, -5.06), (0.34, 188.40, 3.11),48,
(-0.67, 0.69, -5.06), (0.37, 188.38, 3.10),49,
(-0.67, 0.69, -5.06), (0.37, 188.36, 3.08),50,
(-0.67, 0.69, -5.06), (0.38, 188.33, 3.07),51,
(-0.67, 0.69, -5.07), (0.54, 188.66, 3.28),52,
(-0.67, 0.69, -5.06), (0.37, 188.59, 3.23),53,
(-0.67, 0.69, -5.06), (0.29, 188.55, 3.20),54,
(-0.67, 0.69, -5.06), (0.29, 188.53, 3.19),55,
(-0.67, 0.69, -5.06), (0.31, 188.48, 3.16),56,
(-0.67, 0.69, -5.06), (0.32, 188.47, 3.15),57,
(-0.67, 0.69, -5.06), (0.36, 188.45, 3.14),58,
(-0.67, 0.69, -5.06), (0.35, 188.43, 3.13),59,
(-0.67, 0.69, -5.06), (0.37, 188.41, 3.12),60,
(-0.67, 0.69, -5.06), (0.36, 188.40, 3.11),61,
(-0.67, 0.69, -5.06), (0.38, 188.36, 3.10),62,
(-0.67, 0.69, -5.06), (0.38, 188.36, 3.09),63,
(-0.67, 0.69, -5.06), (0.37, 188.34, 3.06),64,
(-0.67, 0.69, -5.07), (0.52, 188.70, 3.30),65,
(-0.67, 0.69, -5.06), (0.40, 188.65, 3.28),66,
(-0.67, 0.69, -5.06), (0.31, 188.60, 3.24),67,
(-0.67, 0.69, -5.06), (0.29, 188.54, 3.20),68,
(-0.67, 0.69, -5.06), (0.30, 188.53, 3.19),69,
(-0.67, 0.69, -5.06), (0.33, 188.49, 3.17),70,
(-0.67, 0.69, -5.06), (0.36, 188.47, 3.17),71,
(-0.67, 0.69, -5.06), (0.38, 188.45, 3.16),72,
(-0.67, 0.69, -5.06), (0.39, 188.43, 3.14),73,
(-0.67, 0.69, -5.06), (0.40, 188.41, 3.13),74,
(-0.67, 0.69, -5.06), (0.41, 188.39, 3.12),75,
(-0.67, 0.69, -5.06), (0.41, 188.38, 3.11),76,
(-0.67, 0.69, -5.06), (0.41, 188.36, 3.10),77,
(-0.67, 0.69, -5.06), (0.42, 188.34, 3.08),78,
(-0.67, 0.69, -5.06), (0.42, 188.34, 3.07),79,
(-0.67, 0.69, -5.06), (0.42, 188.31, 3.06),80,
